Backstreet Rookie (2020) E05          ,https://cineru.lk/backstreet-rookie-2020-e05-sinhala-subtitle/
Breathe Into the Shadows (2020) E05     ,https://cineru.lk/breathe-into-the-shadows-2020-e05-sinhala-sub/
May the Devil Take You (2018)      ,https://cineru.lk/may-the-devil-take-you-2018-sinhala-sub/
Breathe Into the Shadows (2020) E03      ,https://cineru.lk/breathe-into-the-shadows-2020-e03-sinhala-sub/
Cats  Dogs 3 Paws Unite (2020)      ,https://cineru.lk/cats-dogs-3-paws-unite-2020-sinhala-sub/
Van Helsing S01E09 (2016)     ,https://cineru.lk/van-helsing-s01e09-2016-sinhala-sub/
Stargirl (2020) E6     ,https://cineru.lk/stargirl-2020-e6-sinhala-sub/
The Purge S01E02 (2018)      ,https://cineru.lk/the-purge-s01e02-2018-sinhala-sub/
Aa Karaala Ratri (2018)      ,https://cineru.lk/aa-karaala-ratri-2018-sinhala-sub/
Iris (2009) Complete Season 01    ,https://cineru.lk/iris-2009-sinhala-sub/
Its Okay to Not Be Okay (2020) E07 E08         ,https://cineru.lk/its-okay-to-not-be-okay-2020-e07-e08-sinhala-subtitle/
Backstreet Rookie (2020) E02       ,https://cineru.lk/backstreet-rookie-2020-e02-sinhala-subtitles/
Backstreet Rookie (2020) E03         ,https://cineru.lk/backstreet-rookie-2020-e03-sinhala-subtitle/
Van Helsing S01E01 (2016)     ,https://cineru.lk/van-helsing-s01e01-2016-sinhala-sub/
The Old Guard (2020)      ,https://cineru.lk/the-old-guard-2020-sinhala-sub/
Wasp Network (2020)      ,https://cineru.lk/wasp-network-2020-sinhala-sub/
Breathe Into the Shadows (2020) E01    ,https://cineru.lk/breathe-into-the-shadows-e01-sinhala-sub/
Breathe Into the Shadows (2020) E02     ,https://cineru.lk/breathe-into-the-shadows-2020-e02-sinhala-sub/
Rugal (2020) E13     ,https://cineru.lk/rugal-2020-e13-sinhala-sub/
Backstreet Rookie (2020) E01       ,https://cineru.lk/backstreet-rookie-2020-e01-sinhala-subtitles/
Peranmai (2009)       ,https://cineru.lk/peranmai-2009-sinhala-sub/
Salem S01E02 (2014)     ,https://cineru.lk/salem-s01e02-2014-sinhala-sub/
Neuron (2019)     ,https://cineru.lk/neuron-2019-sinhala-sub/
Its Okay to Not Be Okay (2020) E05E06      ,https://cineru.lk/its-okay-to-not-be-okay-2020-e05-e06-sinhala-subtitle/
Salem S01E01 (2014)      ,https://cineru.lk/salem-s01e01-2014-sinhala-sub/
The Purge S01E01 (2018)      ,https://cineru.lk/the-purge-s01e01-2018-sinhala-sub/
Sufiyum Sujatayum (2020)        ,https://cineru.lk/sufiyum-sujatayum-2020-sinhala-sub/
Stargirl (2020) E5     ,https://cineru.lk/stargirl-2020-e5-sinhala-sub/
Warrior Nun (2020) Complete Season 01      ,https://cineru.lk/warrior-nun-2020-sinhala-sub/
